fg_frac,degenerate,border_touch,image_id,confidence
0.297119140625,False,False,image_2600,0.7094464898109436
0.3171195983886719,False,False,image_2600,0.7964664697647095
0.3603553771972656,False,False,image_2602,0.6651298403739929
0.3956146240234375,False,False,image_2602,0.6474896669387817
0.36905670166015625,False,False,image_2602,0.2656297981739044
0.24017715454101562,False,False,image_2631,0.6548477411270142
0.09595870971679688,False,False,image_2632,0.0094599733129143
0.3361244201660156,False,False,image_2632,0.2184011489152908
0.07546615600585938,False,False,image_2632,0.0569788068532943
0.16016006469726562,False,False,image_2632,0.0705464333295822
0.3084716796875,False,False,image_2633,0.2865898311138153
0.36687469482421875,False,False,image_2633,0.3806917369365692
0.3073692321777344,False,False,image_2634,0.6901293396949768
0.1832427978515625,False,False,image_2640,0.3402590751647949
0.08990097045898438,False,False,image_2640,0.3402908742427826
0.23519515991210938,False,False,image_2643,0.6752235889434814
0.22846603393554688,False,False,image_2668,0.3157380223274231
0.2994728088378906,False,False,image_2709,0.7317349314689636
0.2670440673828125,False,False,image_2735,0.0046166530810296
0.36199951171875,False,False,image_2737,0.7513746619224548
0.18613433837890625,False,False,image_2743,0.7245091199874878
0.3288764953613281,False,False,image_2743,0.7254207134246826
0.36859130859375,False,False,image_2768,0.4925270974636078
0.23050689697265625,False,False,image_2801,0.3778429627418518
0.2590827941894531,False,False,image_2803,0.4710799753665924
0.3721771240234375,False,False,image_2805,0.6349600553512573
0.056713104248046875,False,False,image_2805,0.0178596675395965
0.08942031860351562,False,False,image_2822,0.0359197929501533
0.3174934387207031,False,False,image_2831,0.7500045895576477
0.4197807312011719,False,False,image_2834,0.1686540246009826
0.3885002136230469,False,False,image_2835,0.0690982788801193
0.11188507080078125,False,False,image_2835,0.1015013083815574
0.4367790222167969,False,False,image_2835,0.0540753528475761
0.36208343505859375,False,False,image_2835,0.7029703259468079
0.42790985107421875,False,False,image_2839,0.0012735842028632
0.17712783813476562,False,False,image_2845,0.0544371791183948
0.417022705078125,False,False,image_2847,0.803029477596283
0.03975677490234375,False,False,image_2847,0.0011556146200746
0.0,True,False,image_2861,0.001503532170318
0.15059661865234375,False,False,image_2861,0.4680725038051605
0.2725028991699219,False,False,image_2891,0.3502794206142425
0.23023223876953125,False,False,image_2913,0.7416952252388
0.17667770385742188,False,False,image_2928,0.4403367042541504
0.09522247314453125,False,False,image_2940,0.7219101786613464
0.31635284423828125,False,False,image_2944,0.6449623703956604
0.4338188171386719,False,False,image_2952,0.0716999769210815
0.3105278015136719,False,False,image_2952,0.739838182926178
0.23005294799804688,False,False,image_2957,0.2998082041740417
0.23663330078125,False,False,image_2962,0.1515148133039474
0.0600433349609375,False,False,image_2992,0.0067231291905045
0.015254974365234375,False,False,image_2992,0.1268491744995117
0.23373031616210938,False,False,image_2999,0.7160805463790894
0.19868850708007812,False,False,image_2999,0.250016450881958
0.253204345703125,False,False,image_3022,0.2503467798233032
0.1019744873046875,False,False,image_3022,0.2609080076217651
0.3637351989746094,False,False,image_3022,0.5439730286598206
0.15091323852539062,False,False,image_3022,0.0263976119458675
0.32892608642578125,False,False,image_3029,0.2755676805973053
0.3386344909667969,False,False,image_3047,0.5487890839576721
0.21644210815429688,False,False,image_3047,0.6797598600387573
0.30533599853515625,False,False,image_3047,0.7385440468788147
0.27422332763671875,False,False,image_3047,0.2533464133739471
0.2660980224609375,False,False,image_3047,0.6543310880661011
0.3955345153808594,False,False,image_3047,0.8213775157928467
0.333465576171875,False,False,image_3047,0.6385817527770996
0.3249092102050781,False,False,image_3049,0.4930621385574341
0.18579864501953125,False,False,image_3049,0.0154462847858667
0.16178512573242188,False,False,image_3049,0.3463644683361053
0.06525421142578125,False,False,image_3078,0.4192880094051361
0.30150604248046875,False,False,image_3079,0.67631596326828
0.5083770751953125,False,False,image_3082,0.6006708741188049
0.10124588012695312,False,False,image_3097,0.4496956467628479
0.062450408935546875,False,False,image_3104,0.4030024111270904
0.23865890502929688,False,False,image_3116,0.2228239774703979
0.3486213684082031,False,False,image_3128,0.5470158457756042
0.40253448486328125,False,False,image_3129,0.3285454213619232
0.37409210205078125,False,False,image_3165,0.1804656386375427
0.18543624877929688,False,False,image_3191,0.4522545933723449
0.2555694580078125,False,False,image_3250,0.1166887953877449
0.3922843933105469,False,False,image_3255,0.4482486546039581
0.2016448974609375,False,False,image_3255,0.0039063072763383
0.34253692626953125,False,False,image_3255,0.3532360196113586
0.3869056701660156,False,False,image_3283,0.3657774925231933
0.3753242492675781,False,False,image_3283,0.6243171095848083
0.18958663940429688,False,False,image_3284,0.5044306516647339
